"external_gene_name","log2FC","FDR"
"CREBL2",-0.0579448366254511,0.724121975398883
"CDKN1B",2.2868489355426,1.4831639420629e-05
"AC008115.3",2.52808115106916,0.00190825017110324
"APOLD1",0.898925252543555,0.00913863718039263
"DDX47",1.59735923168195,0.00010158582698384
"RPL13AP20",1.44770852203831,0.0268824660898128
"GPRC5A",-0.062431021930205,0.623942955139015
"HEBP1",-0.71032583648381,0.00743319769116487
"HTR7P1",-0.128992797710661,0.802502875452887
"FAM234B",0.295537511779756,0.37731611423483
"EMP1",0.113036400996341,0.725050949001264
"LINC01559",-0.732629102548846,0.183816875428788
"GRIN2B",-0.430162018390936,0.115464181434529
"ATF7IP",0.481264382869782,0.106676662544445
"PLBD1",-2.6515271092412,0.0327557884689281
"AC010168.2",2.54758511374598,0.000163698833804306
"H4-16",1.37300104673855,0.0226750810951026
"H2AJ",0.490454721675873,0.0274199217521561
"WBP11",0.229442641094137,0.17050445767112
"C12orf60",-0.738459021666719,0.168741575203094
"RERG",-1.2663886150493,0.0042208272429592
"EPS8",0.0671162596879334,0.794488770972543
"STRAP",-0.227477656660153,0.155759681045668
"DERA",-1.16195092058437,0.000465672891812102
"MGST1",-1.6382138987558,3.88810511284535e-05
"PLEKHA5",0.266916562952525,0.251152700382238
"AEBP2",2.35739436269271,1.06403864144246e-05
"PDE3A",-0.522862420287951,0.0205620908434145
"SLCO1B3",-0.543131272540686,0.0161209919316004
"SLCO1B3-SLCO1B7",-0.308837178843422,0.626455900812848
"SLCO1B7",0.432517003216399,0.407128158003926
"SLCO1B1",0.487668438506521,0.314312597674175
"IAPP",1.18911809428522,0.0471359498240614
"PYROXD1",0.773181709758145,0.0621063538571781
"RECQL",-0.885913311426356,0.00272094288172766
"GOLT1B",0.00221561007818301,0.99696476958607
"SPX",0.0933070120360619,0.651147339600162
"LDHB",-2.2028845062264,1.30993522674357e-05
"ABCC9",0.0338744524351373,0.931440122901187
"CMAS",-1.11771872970051,0.00259643768686193
"C2CD5",-0.0183523604280548,0.94493124723587
"ETNK1",0.291809184188934,0.11082345407999
"BCAT1",-0.522787031278672,0.0332769672490564
"ETFRF1",0.076240526706981,0.811135614112956
"KRAS",0.758130702774815,0.00538815181971488
"RASSF8-AS1",1.03771055661445,0.054612760389564
"RASSF8",1.62869653336308,0.000869184960669306
"BHLHE41",5.42081765174181,5.30398521975653e-05
"ITPR2",-0.327620099892826,0.534237947801047
"INTS13",0.637282872362328,0.0422742923201646
"FGFR1OP2",1.04867844936919,0.000271669078907426
"TM7SF3",-1.4715135235441,3.53503786101319e-05
"MED21",0.553821939302424,0.0309470636843351
"AC092747.4",1.41402655130896,0.0134660902293836
"STK38L",0.80326038296445,0.00190419016211387
"ARNTL2",0.546469710367367,0.00769391716628047
"PPFIBP1",0.225084230553583,0.133983626983386
"MRPS35",-0.537918935309889,0.00799999565328072
"KLHL42",-0.683012250767405,0.00552636121028132
"PTHLH",0.176137809713559,0.495122822028223
"CCDC91",0.436303488733791,0.31691572974871
"AC022364.1",-0.116786277253355,0.862823902236543
"ERGIC2",-0.21190603414346,0.31452025972549
"IPO8",-0.623586460938544,0.02575513028203
"CAPRIN2",0.947913592802448,0.00717544140102979
"AC010198.2",0.170026055773574,0.542932533779087
"DDX11",0.514094139595055,0.0833924110633011
"SINHCAF",-0.291760872991719,0.0887085887396967
"DENND5B",-0.348130080666993,0.0779955104764675
"AMN1",-0.38774323094406,0.216067886663321
"STMN1P1",2.41436705482224,0.00599249563618169
"AC023157.3",0.43731327744761,0.262643690911914
"RESF1",1.07635389265891,0.000589679382233067
"BICD1",0.427162432087155,0.136140034093488
"FGD4",0.269423250569652,0.49762217316013
"DNM1L",0.115369618428513,0.515724934676924
"AC084824.2",2.68456692819057,0.0021669147095208
"YARS2",0.485152049067788,0.0919747414055193
"AC084824.5",2.07349367191369,0.00786214289270213
"PKP2",-0.822544828691412,0.0400492586310497
"ALG10",-0.320019937572746,0.605469970484248
"ALG10B",-0.975821017665283,0.0626477913157508
"CPNE8",0.0890940380386939,0.670618507106203
"KIF21A",0.203752750252764,0.262029065822346
"SLC2A13",-0.182673642446517,0.663060046303691
"LRRK2",-0.772266724701867,0.0139800260529477
"CNTN1",-2.53924417940914,0.000177901871216314
"GXYLT1",-0.399568363262342,0.0247671421908931
"YAF2",1.9577909592323,3.13126842165694e-05
"PPHLN1",0.820533543425366,0.000258388573209043
"ZCRB1",-0.69835252634508,0.0133428471212993
"PRICKLE1",-0.933415153702442,0.0518274210183924
"PUS7L",-0.867287218448149,0.132915633820242
"AC093012.1",0.3478280650138,0.279249197269076
"TWF1",0.0214739565953598,0.929807174498281
"TMEM117",-0.281810580310336,0.385835636724614
"PLEKHA8P1",-1.33326138244571,0.00398247064497502
"ANO6",-0.162967955862641,0.237107976547907
"AC008124.1",1.77523727387239,0.00106328254775266
"ARID2",1.00815870197728,0.00269740828789001
"SCAF11",1.19741182897082,5.87084511438523e-05
"SLC38A1",-1.07399268555358,0.0013107101247477
"SLC38A2",0.533858935008318,0.0130708230078894
"AC025031.4",2.5956481611486,0.00261180388172551
"SLC38A4",7.8121580338724,0.00591342679393154
"AMIGO2",0.73576251742547,0.00104255481670342
"PCED1B",0.486989032835855,0.0081426301736232
"RPAP3",-0.262361708453523,0.153356184306753
"SLC48A1",-2.27955602001068,2.25391889672683e-05
"HDAC7",0.20196055132028,0.467656668858412
"VDR",1.97992998419109,9.26546111226949e-05
"TMEM106C",-0.751604997810948,0.00840372516523123
"COL2A1",2.70268296249988,0.00132489922799364
"SENP1",1.10036974528246,0.0163097425063639
"AC004801.2",0.255204787897301,0.756137302267596
"PFKM",-0.673275647027908,0.00932757030111247
"ASB8",0.426820587895474,0.113934488460177
"CCDC184",-0.353981497457969,0.21779100226414
"AC024257.3",1.168517241254,0.00485851832174637
"ZNF641",2.17770713946954,8.21900619516871e-05
"KANSL2",1.41893625616919,0.00344563483698824
"CCNT1",1.97786914437948,2.08766667063838e-05
"ADCY6",-0.237724184033421,0.378266837569559
"CACNB3",0.0195578502639081,0.97639944761207
"DDX23",-0.00666620725681818,0.961523659184692
"RND1",1.86542393145484,9.26546111226949e-05
"AC073610.2",2.83749803376435,0.000559537598782827
"FKBP11",-0.449987024266198,0.144989899798596
"ARF3",-1.48441026708699,0.000174811270913952
"DDN",1.62261515106348,0.00622444152179163
"DDN-AS1",0.416295421766646,0.30683348893683
"PRKAG1",-0.927808189214159,0.00464457796793218
"KMT2D",0.753661401183422,0.00825395315858539
"RHEBL1",2.17264169695221,0.00186996782173941
"LMBR1L",0.0906577918239449,0.74382303753801
"TUBA1B",-1.91797320511052,4.45746386070161e-06
"TUBA1A",-1.41065264172162,1.58618416876238e-05
"TUBA1C",-0.0119652041398041,0.912343482276003
"C1QL4",-0.0048215252700523,0.995057175640784
"DNAJC22",-1.42425480259227,0.00058052494744134
"SPATS2",-0.393779863622831,0.123570396849837
"AC125611.2",1.11771145932968,0.141724126249909
"KCNH3",0.291340502419606,0.483628677654547
"MCRS1",-0.717217991361816,0.0153865347272733
"PRPF40B",-0.585466216596334,0.216324945591022
"FMNL3",0.334318998795147,0.434992107306493
"TMBIM6",-1.48761663882545,2.52801342677176e-05
"NCKAP5L",-0.0179055214759313,0.958628714451694
"BCDIN3D",0.801123503168373,0.0369902678849854
"RACGAP1",-0.0138356150843106,0.975514394532887
"ASIC1",-0.556684143717847,0.424230746012254
"SMARCD1",0.0593133208676766,0.717894819377815
"COX14",-2.28676380506962,5.04516083471854e-05
"CERS5",-0.92410937992038,0.00261811820113535
"LIMA1",-0.370037591153625,0.154659067266268
"LARP4",0.139178432066377,0.42847458038729
"DIP2B",-0.0751090414679839,0.683627893821796
"ATF1",0.776921791332602,0.00600535471102354
"SLC11A2",-0.0906746919290048,0.762475653291354
"LETMD1",-0.0135382115267217,0.977020268350264
"CSRNP2",0.685460974177891,0.027652356102867
"TFCP2",-0.303592809940609,0.270703654864322
"DAZAP2",0.915259477255401,0.00171029716534623
"SMAGP",-0.149847732845271,0.761209560391586
"GALNT6",0.591612103299351,0.336952603463652
"SLC4A8",0.226223975866581,0.699846169492271
"SCN8A",-0.123843117596634,0.868871935470182
"FIGNL2",0.934972078585029,0.113651346514722
"ACVR1B",0.0594343092960102,0.807458606950961
"NR4A1",2.84557528369824,1.35849571761593e-05
"ATG101",0.131588855246469,0.44284423047152
"KRT80",-0.174950678267962,0.30344802733924
"KRT7",-0.341388646033874,0.0183206696612722
"AC021066.1",-1.77807714697379,0.00038289299445218
"KRT87P",-1.33423929635061,0.0124027276622431
"KRT81",-1.34154107381419,1.9062916505999e-05
"KRT4",-4.811843252543,9.67746910042792e-05
"KRT8",-1.68483734432222,0.000107576812637865
"KRT18",-1.65613330173226,8.59354091597498e-05
"EIF4B",0.0176175800289707,0.894223787546399
"AC068888.1",1.14741564342179,0.0372845814236253
"TNS2",-0.449168595716222,0.113497327904556
"SPRYD3",-0.429576471517755,0.172751188031307
"IGFBP6",-1.70252638317743,3.78419487194813e-05
"CSAD",0.045111784447924,0.918454511985492
"ZNF740",0.581035430263418,0.059042991727449
"RARG",-0.62819590838381,0.0212832979243235
"MFSD5",-0.764791714721087,0.0177288000163004
"ESPL1",1.11925983390295,0.041501442083118
"PFDN5",-0.642562382989375,0.000665275699292016
"C12orf10",-0.992439932065801,0.00383765595144741
"AAAS",-0.853599555326378,0.014326497166284
"SP1",0.619877646711265,0.00148612493673663
"PRR13",-1.46132344297008,0.000491301138071533
"AC023509.1",0.888547600666339,0.252407501193351
"PCBP2",-0.364097163292526,0.00656299418897379
"MAP3K12",0.0945354620735585,0.61064760021914
"TARBP2",-1.04380887926653,0.00118571307422005
"ATF7-NPFF",0.154081281686979,0.852112779504856
"ATF7",0.54975533253245,0.150378317745172
"ATP5MC2",-0.904527001285417,0.000457808545623201
"CALCOCO1",-0.682725228697093,0.00690267369016774
"HOXC13-AS",-1.49615106609486,0.0239225910501457
"HOXC13",0.557644395532129,0.0487374647162546
"HOXC11",0.789724121641732,0.153052183723089
"HOXC10",1.81854208693609,0.00308053383572232
"HOXC6",0.445311018628655,0.393133840375334
"HOXC9",0.252836167099891,0.477112013939922
"HOXC8",1.21567650852257,0.0139363872839095
"AC012531.1",0.494460260033961,0.470713820696453
"SMUG1",-0.870589631389379,0.0175182397773056
"CBX5",-0.196495263449947,0.263932879339176
"HNRNPA1",-0.345756151318398,0.00855294402505256
"COPZ1",-1.12452016768056,0.000163644024150052
"ZNF385A",0.741322427816396,0.0031986343893248
"ITGA5",0.111334412107277,0.471664194306557
"PHC1P1",-0.125108579767674,0.911096548884283
"METTL7B",-2.52629466999974,0.00394535286061858
"AC009779.4",0.856295952296792,0.108042835838846
"BLOC1S1",-1.51886124648636,0.000176791236076227
"CD63",-1.58286958520757,0.000271919729491742
"AC009779.3",0.240375614129307,0.591347776260506
"GDF11",-1.73340243106376,0.00906665999774725
"SARNP",1.3844997309027,0.000134403638586378
"AC023055.1",0.444032400369739,0.197245097312434
"ORMDL2",-0.961815797791451,0.00454463398870076
"DNAJC14",-0.0221761999896855,0.914302653788331
"TMEM198B",-0.432234044160951,0.276763182361394
"OLA1P3",1.59995541622377,0.0174858012877857
"PYM1",-0.332875603885377,0.209244420714154
"DGKA",-0.652689734929287,0.012222677244469
"CDK2",-0.818803990496976,0.0119315211686391
"RAB5B",-0.349904502257724,0.0514613552795741
"SUOX",0.355654849851431,0.462497533324031
"IKZF4",-0.668668473817365,0.562960469299984
"RPS26",-1.85844610239283,1.16969107250387e-05
"ERBB3",0.28494261214466,0.62506337417432
"PA2G4",-1.03738325551681,5.49058153296915e-05
"RPL41",-1.38549835705983,4.72865936143535e-05
"ESYT1",-1.02507745706791,0.00162404739580323
"ZC3H10",-1.20860465698443,0.00851251020591553
"MYL6B",-0.303921486374796,0.116752900209508
"MYL6",-1.1416453896703,4.73738685241166e-05
"SMARCC2",-0.594012452991426,0.036834047797136
"RNF41",-0.701035577568882,0.0150093807172978
"NABP2",-1.26102332842867,0.00194528256238599
"ANKRD52",-0.857635659346097,0.000969545527716329
"COQ10A",-0.139816834239744,0.722959336435297
"CS",-0.881823703772241,0.000475257219396809
"CNPY2",-1.67654837314016,0.000150319060961034
"PAN2",-0.102390582899148,0.703539658073854
"STAT2",3.3425434249372,6.30033889928143e-06
"TIMELESS",-0.857224512549144,0.00381178604560067
"SPRYD4",-0.00714511701911527,0.978816572468842
"RBMS2",-0.186987339978354,0.665441444624708
"BAZ2A",0.673155008405671,0.0093292576678542
"ATP5F1B",-1.00278805819048,0.000191497643869422
"PTGES3",-0.2130460898949,0.242293555104392
"NACA",-0.394217139302868,0.0117977380768018
"AC117378.1",-1.19517167690116,0.309632578574974
"PRIM1",-0.650986921219693,0.264320343770869
"ZBTB39",0.600999590584471,0.0193244615901587
"NEMP1",0.0735559364181698,0.770120752793441
"NAB2",0.861766099410296,0.0425857054360632
"STAT6",-0.49800528858785,0.0693625425266544
"LRP1",-0.48071287140077,0.324021758523175
"NXPH4",-0.45898495089032,0.559028771992643
"SHMT2",-0.494829032552761,0.0105202787463319
"R3HDM2",1.19165395962402,0.144278186008702
"AC022506.2",1.55701591000095,0.00789943197959444
"GLI1",1.28917824423196,0.0596527287859744
"MARS1",-0.355662197100931,0.258736947469821
"DDIT3",3.0278252735577,2.14088024825325e-06
"AC022506.1",2.38982344255703,0.00724310962794053
"MBD6",1.35042126584047,0.00875284383940122
"DCTN2",-0.397363171523995,0.0157536768309534
"KIF5A",0.430577141213691,0.403136327055662
"PIP4K2C",-0.476299053202363,0.0741540413879931
"DTX3",0.584476000793359,0.0471837705473488
"ARHGEF25",1.44010591366233,0.0584789164332037
"B4GALNT1",-1.40203443265116,0.000506115251910814
"OS9",-1.06321990300488,0.000464463380544448
"AGAP2-AS1",-1.25618025517869,0.00344626564512522
"TSPAN31",-0.0568905475703365,0.895657817216832
"CDK4",0.0864355753621236,0.674639236043994
"MARCHF9",-0.104502609823708,0.784053672343948
"CYP27B1",-0.4679430184375,0.448551955123377
"METTL1",0.137542126651176,0.663060046303691
"EEF1AKMT3",-0.061983435787418,0.86220469014152
"AC025165.3",3.39994846805883,0.0247439246603233
"TSFM",-1.097873486795,0.00181031534687767
"AVIL",1.46285826080333,0.00890573177140773
"CTDSP2",1.52910443155136,0.000657886163580135
"ATP23",0.14152452536185,0.753505359857195
"GIHCG",0.39437111256217,0.187633765204634
"LRIG3",0.132503056605947,0.81245022330353
"SLC16A7",-0.624794752770006,0.402379870139954
"USP15",1.15054713489547,0.000167861601097251
"MON2",0.187388775788131,0.486938534318298
"AC048341.1",0.696612680088922,0.0384748323952372
"AC048341.2",2.40517107874326,6.47844879068119e-05
"PPM1H",-0.607684753980877,0.0875142860975558
"DPY19L2",1.03028310172734,0.0075644003179057
"AC084357.3",-0.0733127865589629,0.870049445302277
"RXYLT1",-0.672276939462238,0.0214863821547367
"SRGAP1",0.326489384159242,0.129772565588645
"C12orf66",0.387607145314723,0.373232149191453
"XPOT",-0.531322626380084,0.0155406845951299
"TBK1",1.62715828943564,2.10069361264756e-05
"RASSF3",0.906353169428869,0.00148792517969724
"GNS",-1.74366077545744,2.82895291679982e-05
"TBC1D30",-0.268932863568514,0.521485144514399
"LEMD3",1.16273023363704,0.00160888906124457
"MSRB3",-0.825611310961419,0.00749612808368992
"HMGA2",0.73310221461765,0.0116586932402793
"LLPH",0.180959563038919,0.215147810170604
"TMBIM4",-0.8175203142058,0.0155179833221441
"HELB",1.02427914707367,0.0281599603647679
"GRIP1",1.97231839766354,0.0940791271409718
"CAND1",0.13900145803632,0.43946978949053
"DYRK2",1.10174466665663,0.00150630116142703
"MDM1",-0.0627807812501672,0.881458304632046
"RAP1B",0.44198931314063,0.0109365433540547
"NUP107",-0.303782911926843,0.0891100281812447
"SLC35E3",-0.529118355839698,0.0309135491132679
"MDM2",0.719655603347789,0.00143451800866121
"AC025423.2",0.310567828223038,0.269520935306236
"CPM",-0.513718065320085,0.214099080767922
"CPSF6",-0.266041019539045,0.668822739822044
"LYZ",2.37291663211036,0.0543373808694281
"YEATS4",-0.449226846392481,0.140706128737454
"FRS2",3.09259788716295,1.0511357690021e-05
"CCT2",-0.216539775248701,0.0977299171183705
"RAB3IP",1.1981995788713,0.00228599696744064
"CNOT2-DT",2.40119431817728,0.000827261710323566
"LINC02821",-0.494644560433221,0.203730178642056
"CNOT2",1.25844513952691,0.000214978598876821
"KCNMB4",-0.135993293887023,0.915072803142476
"PTPRB",-0.738094910950309,0.206048619902455
"TSPAN8",-1.56993080792865,0.023529328258876
"ZFC3H1",2.14866576632166,0.000212213514390635
"THAP2",2.24466700349157,0.000119991260837819
"TMEM19",-1.53143845427804,0.00186723182698442
"RAB21",0.629167129017602,0.00187267429160643
"TBC1D15",1.83979613872413,0.000548895001655152
"ATXN7L3B",0.983584645840877,9.21748617347507e-05
"CAPS2",1.07729476306303,0.0109976822357771
"GLIPR1",-0.559676500324077,0.0149229670774672
"AC121761.1",-0.188677825460151,0.748773260495872
"KRR1",1.01121356094251,0.000194330744862597
"PHLDA1",1.7301581980878,1.27116966076894e-05
"NAP1L1",-0.414591698632883,0.00887037832022359
"BBS10",-0.00199821132588546,0.993544482005964
"OSBPL8",-0.190480555998284,0.595156766869128
"ZDHHC17",0.831218612211881,0.00655301823290817
"CSRP2",-0.944217062364567,0.00376761747771485
"E2F7",0.0158669938776497,0.957124161833442
"NAV3",1.02920411096486,0.00847090044081621
"SYT1",-0.944057808775561,0.00356782909858685
"AC027288.3",1.63292187506125,0.0067507525484413
"PAWR",0.579834030334292,0.014376153981024
"PPP1R12A",0.756430344218232,0.0152880408519101
"PPP1R12A-AS1",0.0964465473335397,0.864583085475331
"LIN7A",-0.513589959520386,0.247544625118997
"CCDC59",1.43997229026848,5.16548742477793e-05
"TMTC2",-0.480472055189476,0.0421648372938579
"SLC6A15",0.60908461530485,0.274839339206206
"TSPAN19",0.457701162610178,0.670630334728078
"LRRIQ1",1.18364568242075,0.13743952367272
"ALX1",-0.363128736820176,0.279306648189703
"RASSF9",0.574616734672849,0.083311605978925
"NTS",-0.735819863546743,0.0802252713517959
"C12orf50",1.2967296287976,0.00700452904075777
"C12orf29",0.52073670940668,0.0600205693454718
"CEP290",0.75034614992972,0.0151894669632736
"TMTC3",-1.42250416165238,0.000490940389833268
"KITLG",-1.67186712939688,0.000108271928350512
"DUSP6",1.59484172836644,0.000271919729491742
"AC010201.2",0.944133846012875,0.0526631064281946
"POC1B",-1.02143317090747,0.000727771655210174
"POC1B-GALNT4",-0.0570472155271257,0.936797214113433
"GALNT4",-0.493411387821632,0.395648054230636
"POC1B-AS1",-0.602828714385791,0.466243073382368
"ATP2B1",-0.130275871937243,0.574296129532986
"ATP2B1-AS1",1.9354184546744,0.000866367614037295
"LINC02822",1.66536199280104,0.00366001318849803
"BTG1",2.58938226810511,1.08135733820338e-05
"AC025164.2",4.75491574874472,4.58622514371601e-05
"EEA1",0.549076315917271,0.0811917620535272
"NUDT4",-0.174179053348409,0.258707730897725
"UBE2N",-0.0325560772449371,0.818443792618263
"MRPL42",-0.903268298907788,0.00078453907285751
"SOCS2-AS1",0.980050845696589,0.120073117054424
"SOCS2",1.50524946621029,0.00224110394389259
"CRADD",-0.63696632270937,0.129899100461376
"PLXNC1",0.32434604430211,0.77285907652642
"CEP83",0.780723910044153,0.0261932025790252
"NDUFA12",-0.83336371181393,0.00215761830262269
"NR2C1",0.113867022116583,0.59829289817579
"FGD6",1.84694849675511,1.05168050464662e-05
"VEZT",-0.0222735683158618,0.911760359072584
"METAP2",-0.328673080246367,0.214122951771539
"NTN4",-1.49727725030236,0.000380619241377033
"SNRPF",-0.203612137288447,0.199137591328282
"AMDHD1",-0.605049927591044,0.183500815429552
"LTA4H",-0.958483253266893,0.000199361985188131
"ELK3",0.00660440087636663,0.983891757186449
"CDK17",1.06335741215974,0.000957088650641617
"CFAP54",0.147904984728685,0.688680717766112
"NEDD1",0.652058341002209,0.0127159182607489
"RNU6-36P",1.04098937852872,0.101163952789814
"TMPO-AS1",0.516457678481837,0.22188501616724
"TMPO",-0.530215463150631,0.0170337253778954
"SLC25A3",-0.639397124723755,0.00320209278832266
"IKBIP",-1.02925912655454,0.000212213514390635
"APAF1",1.1179428295235,0.000469332307728008
"AC126474.1",2.11263575702772,0.00259347894663641
"UHRF1BP1L",0.801375078032135,0.0113812223580184
"AC126474.2",0.879204910991535,0.159680825177535
"GOLGA2P5",-0.299639478662957,0.389680171026093
"ACTR6",-0.151204310446834,0.473685702480579
"SCYL2",0.847140737631455,0.000638509091701691
"SLC17A8",4.54910573048505,0.000868518597903803
"NR1H4",-1.38278743032965,0.0210319941053477
"GAS2L3",2.45684916394832,0.00290033663485784
"AC010200.1",5.01440848189947,0.00242686852004082
"UTP20",0.427857466264999,0.0263727664996767
"ARL1",-0.00660801386560802,0.983116881351943
"CHPT1",-0.543690243987145,0.00783678591330883
"GNPTAB",-0.998804960413156,0.00515295970578304
"DRAM1",1.6218644489119,2.87660684100669e-05
"WASHC3",-0.0688539119170815,0.739098084755506
"NUP37",-0.21480384890602,0.433487431582443
"PARPBP",-1.01020190751734,0.0747244313054131
"HELLPAR",1.04121016227659,0.000451901983491174
"NT5DC3",-0.94879229114329,0.0993581463261049
"HSP90B1",-1.16089914051752,2.80734253818706e-05
"C12orf73",0.461631605054103,0.0441321029112496
"TDG",0.0450896090296321,0.726698820540787
"HCFC2",2.18581720419593,4.19253684396491e-05
"NFYB",0.933659183417255,0.00451223920872556
"TXNRD1",-1.71053165344971,6.74707303307048e-06
"AC089983.1",-0.77649884045681,0.132960108665055
"EID3",0.385344263951728,0.216352095409972
"CHST11",0.417362767026875,0.237071968697212
"SLC41A2",0.246920239855199,0.291869502821007
"C12orf45",0.634416863042442,0.0797688905511671
"ALDH1L2",-1.12855322976278,0.0289045046971166
"WASHC4",1.12699272109842,0.00411077955760406
"APPL2",-0.308445161196925,0.24243697176459
"C12orf75",-0.649147031117598,0.00330767670702304
"NUAK1",0.181795247266549,0.367171363374422
"CKAP4",-0.336185512657935,0.0972077749584622
"AC079174.2",1.14488138438482,0.0846119571924055
"TCP11L2",1.0261338222391,0.0109976822357771
"POLR3B",-0.653598824771604,0.0731260935478184
"RIC8B",0.374992691826681,0.0526155394773414
"AC007541.1",0.71324079240777,0.108567014092292
"TMEM263",0.235660017212378,0.316015432024962
"MTERF2",0.0818502290866193,0.863814076666717
"CRY1",2.24084568147309,3.33986793737926e-05
"BTBD11",-0.868202931908674,0.000217768287780147
"PWP1",-1.06062969202605,0.000317391244815027
"PRDM4",1.45875086734093,6.8665959295052e-05
"FICD",1.37939655660154,0.00159314587509106
"SART3",1.19912667283333,0.000222779696076216
"ISCU",-0.0187878852633722,0.891782610004991
"SELPLG",1.50881181755317,0.00481453218157897
"CORO1C",-0.911498645851228,0.000394395380694067
"SSH1",0.0617050521978828,0.854397068309646
"USP30",1.01272184732163,0.00232169081745551
"ALKBH2",-0.734657561258748,0.0192894236993133
"UNG",-1.26160483672788,0.000369853310709618
"ACACB",-0.0883504281341053,0.788402191033175
"KCTD10",0.464319195721464,0.00946487510070456
"UBE3B",-0.211601146841376,0.314888900453385
"MMAB",-2.08098749812058,0.000312107956181835
"MVK",-0.693211051709766,0.044331203261401
"FAM222A",0.680756701458949,0.162974844598149
"GLTP",-0.302443647693297,0.118317328132066
"TCHP",-0.553335501234972,0.288312117817471
"GIT2",0.0340828011683828,0.890904617954212
"ANKRD13A",0.382662752071101,0.11544382141312
"C12orf76",-0.295884317418312,0.377638883829431
"IFT81",0.754619158661358,0.000962871448343579
"ATP2A2",-0.466890687233678,0.032503895462869
"ANAPC7",-0.269862682860556,0.0759034943141518
"ARPC3",-0.798153140756234,0.000232145052158911
"GPN3",0.0480045753467348,0.878928988821569
"FAM216A",-1.02985916048304,0.00151899921631274
"VPS29",-0.793644321409926,0.0042341307618394
"PPTC7",2.35949042267971,1.88441314452139e-05
"TCTN1",-1.04527752920724,0.0124128772427703
"PPP1CC",0.408350427199868,0.0115724943162717
"PHETA1",-0.469814853921026,0.224707014237187
"SH2B3",0.832283836339791,0.00901916082525383
"ATXN2",0.925252796925872,0.0022702186560239
"BRAP",0.0481737465755688,0.851234760737966
"ACAD10",0.0283669664155401,0.942951442090765
"AC002996.1",-1.94117427409569,0.26762861146685
"ALDH2",-1.78181066981955,0.00078889525196004
"MAPKAPK5-AS1",-0.209042385044223,0.479136565582421
"MAPKAPK5",0.533476483221897,0.0149770757748956
"TMEM116",-0.0306291615457911,0.928876259450101
"ERP29",-1.09081929189342,0.0003737136919736
"AC073575.4",2.83570872761407,0.00336997341297069
"NAA25",-0.126505108564707,0.350891985514115
"TRAFD1",0.836339185519108,0.0165609491978056
"HECTD4",0.133793024680364,0.78948819257213
"RPL6",-0.964319169235745,4.58622514371601e-05
"PTPN11",-0.714023933040346,0.000789793344483935
"OAS1",3.09190720902546,7.86782555475768e-06
"OAS3",2.43250813111251,1.91445773244889e-05
"OAS2",5.71554497677186,6.74707303307048e-06
"DDX54",-1.53696695227352,4.38616410316743e-05
"RITA1",-1.58533477379072,0.000480629682538765
"TPCN1",-1.43931717278579,0.000144835154554602
"SLC8B1",0.357092613699965,0.292924284580736
"PLBD2",-1.87069469705693,2.51398862451005e-05
"SDSL",-1.33201292157725,0.00194091711178184
"LINC01234",-0.244188005742238,0.260277624973612
"RBM19",0.43500709605884,0.0746829569789319
"TBX3",1.08140175412335,0.00137505259828806
"MED13L",0.360518264080745,0.0248136745158207
"C12orf49",-0.607581367393845,0.0510146912218369
"RNFT2",-0.3219186488967,0.481436203891816
"HRK",1.8176210184626,0.0191082497070639
"FBXW8",-0.24819951375033,0.332783695008621
"TESC",0.178721702371155,0.551128042761747
"FBXO21",-0.286558916897549,0.10328847894339
"NOS1",0.266018404884683,0.446028844732828
"KSR2",0.879112059771273,0.11997235363503
"RFC5",-1.26925638327957,0.0167387065498974
"WSB2",0.0667285284581618,0.666231056520082
"VSIG10",-0.706707545398557,0.154504357476259
"PEBP1",-1.97451549424942,9.51107109819686e-06
"TAOK3",-0.299646934393569,0.189231094077882
"RPS2P5",-0.663261841778355,0.00262115626136108
"SUDS3",0.60395926022139,0.0289681930689679
"HSPB8",0.14597985791953,0.38780159767823
"PRKAB1",0.410879322805054,0.0218092135765575
"CIT",-0.29286859806661,0.688904804375491
"BICDL1",-0.0594938858109693,0.880102019947878
"RAB35",-0.100749998978709,0.614653055421926
"AC004812.2",0.280144080575527,0.43419934496861
"GCN1",0.230372824341948,0.525906431238117
"RPLP0",-1.11953619110028,2.00616989951302e-05
"PXN",-0.774768433458656,0.00108974588240568
"COX6A1",-1.78993725106215,7.70739550525841e-06
"TRIAP1",0.71018513580865,0.000463409261936272
"GATC",-0.523851444020646,0.00407917479772034
"SRSF9",-0.107577161111375,0.398710823759754
"DYNLL1",-0.0294276145514651,0.807458606950961
"NRAV",-0.87855414737163,0.00949984463118913
"COQ5",-0.685573876293462,0.0146392974424534
"RNF10",0.678957827756193,0.0108017530214714
"POP5",-1.00346289681639,0.0190409013554693
"MLEC",-1.93642313312103,1.29521198877374e-05
"UNC119B",-0.402635064792586,0.0503022406608723
"ACADS",-1.10764468664208,0.0165150119765705
"SPPL3",-0.0219589504203682,0.913398058132453
"HNF1A-AS1",-0.728086305723453,0.17368694242559
"HNF1A",-0.0523482039299134,0.874616759433161
"C12orf43",-0.834535602522123,0.0182194306522209
"OASL",7.43233231046249,4.76328068096024e-06
"P2RX7",2.67851292094618,0.00617539534245117
"P2RX4",-0.293107609371242,0.216530262965701
"CAMKK2",-0.239310157634667,0.255224012040925
"ANAPC5",-1.29034115664663,0.000338308901658998
"RNF34",-0.334202588969947,0.102897383021814
