sitelink	item	itemLabel	go	gene_symbol	entrez	ensembl_gene_id
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	AGPAT1	10554	ENSG00000204310
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	AGPAT1	10554	ENSG00000206324
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	AGPAT1	10554	ENSG00000226467
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	AGPAT1	10554	ENSG00000227642
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	AGPAT1	10554	ENSG00000228892
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	AGPAT1	10554	ENSG00000235758
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	AGPAT1	10554	ENSG00000236873
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	SLC27A5	10998	ENSG00000083807
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	PLCL2	23228	ENSG00000154822
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	PLCL2	23228	ENSG00000284017
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	PISD	23761	ENSG00000241878
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	MOGAT1	116255	ENSG00000124003
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	SLC16A11	162515	ENSG00000174326
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	PLCD3	113026	ENSG00000161714
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	AGPAT5	55326	ENSG00000155189
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	AGPAT5	55326	ENSG00000284980
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	AGPAT2	10555	ENSG00000169692
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	GM2A	2760	ENSG00000196743
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	SULT1A1	6817	ENSG00000196502
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	G6PD	2539	ENSG00000160211
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	FASN	2194	ENSG00000169710
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	CYP2D6	1565	ENSG00000100197
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	CYP2D6	1565	ENSG00000272532
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	CYP2D6	1565	ENSG00000275211
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	CYP2D6	1565	ENSG00000280905
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	CYP2D6	1565	ENSG00000282966
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	CYP2D6	1565	ENSG00000283284
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	LEP	3952	ENSG00000174697
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	DHCR24	1718	ENSG00000116133
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	LDLR	3949	ENSG00000130164
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	CLPS	1208	ENSG00000137392
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	PNLIP	5406	ENSG00000175535
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	C3	718	ENSG00000125730
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	CYP3A4	1576	ENSG00000160868
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	LPL	4023	ENSG00000175445
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	CD36	948	ENSG00000135218
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	CETP	1071	ENSG00000087237
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	HMGCR	3156	ENSG00000113161
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	HSD11B1	3290	ENSG00000117594
https://en.wikipedia.org/wiki/Kidney_development	http://www.wikidata.org/entity/Q2336077	kidney development	GO:0001822	ACE	1636	ENSG00000159640
https://en.wikipedia.org/wiki/Kidney_development	http://www.wikidata.org/entity/Q2336077	kidney development	GO:0001822	BCL2	596	ENSG00000171791
https://en.wikipedia.org/wiki/Kidney_development	http://www.wikidata.org/entity/Q2336077	kidney development	GO:0001822	TP73	7161	ENSG00000078900
https://en.wikipedia.org/wiki/Kidney_development	http://www.wikidata.org/entity/Q2336077	kidney development	GO:0001822	SHH	6469	ENSG00000164690
https://en.wikipedia.org/wiki/Kidney_development	http://www.wikidata.org/entity/Q2336077	kidney development	GO:0001822	GLI3	2737	ENSG00000106571
https://en.wikipedia.org/wiki/Kidney_development	http://www.wikidata.org/entity/Q2336077	kidney development	GO:0001822	GLI2	2736	ENSG00000074047
https://en.wikipedia.org/wiki/Kidney_development	http://www.wikidata.org/entity/Q2336077	kidney development	GO:0001822	CTNNB1	1499	ENSG00000168036
https://en.wikipedia.org/wiki/Kidney_development	http://www.wikidata.org/entity/Q2336077	kidney development	GO:0001822	CAT	847	ENSG00000121691
https://en.wikipedia.org/wiki/Kidney_development	http://www.wikidata.org/entity/Q2336077	kidney development	GO:0001822	REN	5972	ENSG00000143839
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	SORL1	6653	ENSG00000137642
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	PCSK9	255738	ENSG00000169174
https://en.wikipedia.org/wiki/Long-term_memory	http://www.wikidata.org/entity/Q18601	long-term memory	GO:0007616	SRF	6722	ENSG00000112658
https://en.wikipedia.org/wiki/Long-term_memory	http://www.wikidata.org/entity/Q18601	long-term memory	GO:0007616	MTOR	2475	ENSG00000198793
https://en.wikipedia.org/wiki/Long-term_memory	http://www.wikidata.org/entity/Q18601	long-term memory	GO:0007616	LDLR	3949	ENSG00000130164
https://en.wikipedia.org/wiki/Long-term_memory	http://www.wikidata.org/entity/Q18601	long-term memory	GO:0007616	PRKCZ	5590	ENSG00000067606
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	ACOT1	641371	ENSG00000184227
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	DAGLB	221955	ENSG00000164535
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	CERS3	204219	ENSG00000154227
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	GDPD4	220032	ENSG00000178795
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	THEM5	284486	ENSG00000196407
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	GDPD1	284161	ENSG00000153982
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	GPAT3	84803	ENSG00000138678
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	GPAT4	137964	ENSG00000158669
https://en.wikipedia.org/wiki/DNA_replication	http://www.wikidata.org/entity/Q130996	DNA replication	GO:0006260	PCLAF	9768	ENSG00000166803
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	MTMR3	8897	ENSG00000100330
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	PLAAT3	11145	ENSG00000176485
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	HSD17B11	51170	ENSG00000198189
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	CDS2	8760	ENSG00000101290
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	LPIN1	23175	ENSG00000134324
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	CPNE6	9362	ENSG00000100884
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	HSD17B8	7923	ENSG00000112474
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	HSD17B8	7923	ENSG00000204228
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	HSD17B8	7923	ENSG00000225312
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	HSD17B8	7923	ENSG00000228357
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	HSD17B8	7923	ENSG00000228712
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	HSD17B8	7923	ENSG00000232357
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	CYB5R1	51706	ENSG00000159348
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	CPNE1	8904	ENSG00000214078
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	MBOAT7	79143	ENSG00000125505
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	MBOAT7	79143	ENSG00000273592
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	MBOAT7	79143	ENSG00000274194
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	MBOAT7	79143	ENSG00000275118
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	MBOAT7	79143	ENSG00000276935
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	MBOAT7	79143	ENSG00000277025
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	MBOAT7	79143	ENSG00000277733
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	PRDX6	9588	ENSG00000117592
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	PLAAT1	57110	ENSG00000127252
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	PLD3	23646	ENSG00000105223
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	ELOVL5	60481	ENSG00000012660
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	ACOT7	11332	ENSG00000097021
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	RPP14	11102	ENSG00000163684
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	CPNE3	8895	ENSG00000085719
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	LIPF	8513	ENSG00000182333
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	LPCAT3	10162	ENSG00000111684
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	PCYT1B	9468	ENSG00000102230
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	ELOVL2	54898	ENSG00000197977
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	STARD3	10948	ENSG00000131748
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	HSD17B6	8630	ENSG00000025423
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	SLC27A3	11000	ENSG00000143554
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	SLC27A3	11000	ENSG00000263163
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	CYP39A1	51302	ENSG00000146233
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	GBA2	57704	ENSG00000070610
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	LPIN3	64900	ENSG00000132793
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	PRKAG3	53632	ENSG00000115592
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	NAAA	27163	ENSG00000138744
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	OXSM	54995	ENSG00000151093
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	MBTPS2	51360	ENSG00000012174
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	LYPLA2	11313	ENSG00000011009
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	LPIN2	9663	ENSG00000101577
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	ACSBG1	23205	ENSG00000103740
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	HMGCLL1	54511	ENSG00000146151
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	MTMR2	8898	ENSG00000087053
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	PRKAG2	51422	ENSG00000106617
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	FADS2	9415	ENSG00000134824
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	SULT1A3	6818	ENSG00000261052
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	ZNF202	7753	ENSG00000166261
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	ISYNA1	51477	ENSG00000105655
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	MGLL	11343	ENSG00000074416
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	CERS1	10715	ENSG00000223802
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	PLA2G4A	5321	ENSG00000116711
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	PLA2G7	7941	ENSG00000146070
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	LRP2	4036	ENSG00000081479
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	LPCAT2	54947	ENSG00000087253
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	TM6SF2	53345	ENSG00000213996
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	DGAT2	84649	ENSG00000062282
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	SELENOI	85465	ENSG00000138018
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	ASAH1	427	ENSG00000104763
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	MTMR1	8776	ENSG00000063601
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	IP6K2	51447	ENSG00000068745
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	PTGES3	10728	ENSG00000110958
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	ACER2	340485	ENSG00000177076
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	CERS6	253782	ENSG00000172292
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	CDIPT	10423	ENSG00000103502
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	PLA2G5	5322	ENSG00000127472
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	CERS2	29956	ENSG00000143418
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	PLA2G10	8399	ENSG00000069764
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	PLA2G10	8399	ENSG00000276870
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	ACER1	125981	ENSG00000167769
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	RDH16	8608	ENSG00000139547
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	TECRL	253017	ENSG00000205678
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	ZFP69	339559	ENSG00000187815
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	PTDSS1	9791	ENSG00000156471
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	HACL1	26061	ENSG00000131373
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	ETNK2	55224	ENSG00000143845
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	LCLAT1	253558	ENSG00000172954
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	IPMK	253430	ENSG00000151151
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	ATP5F1A	498	ENSG00000152234
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	ATP5F1B	506	ENSG00000110955
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	ARV1	64801	ENSG00000173409
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	ACADSB	36	ENSG00000196177
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	ALOX12B	242	ENSG00000179477
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	AKR1C2	1646	ENSG00000151632
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	CPT1A	1374	ENSG00000110090
https://en.wikipedia.org/wiki/Lipid_metabolism	http://www.wikidata.org/entity/Q2792936	lipid metabolism	GO:0006629	CEL	1056	ENSG00000170835
https://en.wikipedia.org/wiki/Long-term_memory	http://www.wikidata.org/entity/Q18601	long-term memory	GO:0007616	ARC	23237	ENSG00000198576
https://en.wikipedia.org/wiki/Long-term_memory	http://www.wikidata.org/entity/Q18601	long-term memory	GO:0007616	ADCY1	107	ENSG00000164742
https://en.wikipedia.org/wiki/Long-term_memory	http://www.wikidata.org/entity/Q18601	long-term memory	GO:0007616	RPS6KB1	6198	ENSG00000108443
https://en.wikipedia.org/wiki/Long-term_memory	http://www.wikidata.org/entity/Q18601	long-term memory	GO:0007616	PRNP	5621	ENSG00000171867
https://en.wikipedia.org/wiki/Long-term_memory	http://www.wikidata.org/entity/Q18601	long-term memory	GO:0007616	SLC17A7	57030	ENSG00000104888
https://en.wikipedia.org/wiki/Long-term_memory	http://www.wikidata.org/entity/Q18601	long-term memory	GO:0007616	DNMBP	23268	ENSG00000107554
https://en.wikipedia.org/wiki/Long-term_memory	http://www.wikidata.org/entity/Q18601	long-term memory	GO:0007616	LRRN4	164312	ENSG00000125872
https://en.wikipedia.org/wiki/Long-term_memory	http://www.wikidata.org/entity/Q18601	long-term memory	GO:0007616	TAC1	6863	ENSG00000006128
https://en.wikipedia.org/wiki/Long-term_memory	http://www.wikidata.org/entity/Q18601	long-term memory	GO:0007616	RASGRF1	5923	ENSG00000058335
https://en.wikipedia.org/wiki/Long-term_memory	http://www.wikidata.org/entity/Q18601	long-term memory	GO:0007616	RGS14	10636	ENSG00000169220
https://en.wikipedia.org/wiki/Long-term_memory	http://www.wikidata.org/entity/Q18601	long-term memory	GO:0007616	CPEB3	22849	ENSG00000107864
https://en.wikipedia.org/wiki/Long-term_memory	http://www.wikidata.org/entity/Q18601	long-term memory	GO:0007616	RELN	5649	ENSG00000189056
https://en.wikipedia.org/wiki/Long-term_memory	http://www.wikidata.org/entity/Q18601	long-term memory	GO:0007616	CTNS	1497	ENSG00000040531
https://en.wikipedia.org/wiki/Long-term_memory	http://www.wikidata.org/entity/Q18601	long-term memory	GO:0007616	CCND2	894	ENSG00000118971
https://en.wikipedia.org/wiki/Long-term_memory	http://www.wikidata.org/entity/Q18601	long-term memory	GO:0007616	KAT2A	2648	ENSG00000108773
https://en.wikipedia.org/wiki/Long-term_memory	http://www.wikidata.org/entity/Q18601	long-term memory	GO:0007616	MECP2	4204	ENSG00000169057
https://en.wikipedia.org/wiki/Long-term_memory	http://www.wikidata.org/entity/Q18601	long-term memory	GO:0007616	GRIN1	2902	ENSG00000176884
https://en.wikipedia.org/wiki/Long-term_memory	http://www.wikidata.org/entity/Q18601	long-term memory	GO:0007616	NFATC4	4776	ENSG00000100968
https://en.wikipedia.org/wiki/Long-term_memory	http://www.wikidata.org/entity/Q18601	long-term memory	GO:0007616	NFATC4	4776	ENSG00000285485
https://en.wikipedia.org/wiki/Long-term_memory	http://www.wikidata.org/entity/Q18601	long-term memory	GO:0007616	BTBD9	114781	ENSG00000183826
https://en.wikipedia.org/wiki/Long-term_memory	http://www.wikidata.org/entity/Q18601	long-term memory	GO:0007616	SHANK1	50944	ENSG00000161681
https://en.wikipedia.org/wiki/Long-term_memory	http://www.wikidata.org/entity/Q18601	long-term memory	GO:0007616	TACR1	6869	ENSG00000115353
https://en.wikipedia.org/wiki/Long-term_memory	http://www.wikidata.org/entity/Q18601	long-term memory	GO:0007616	NTF4	4909	ENSG00000225950
https://en.wikipedia.org/wiki/Long-term_memory	http://www.wikidata.org/entity/Q18601	long-term memory	GO:0007616	PJA2	9867	ENSG00000198961
https://en.wikipedia.org/wiki/Long-term_memory	http://www.wikidata.org/entity/Q18601	long-term memory	GO:0007616	DRD2	1813	ENSG00000149295
https://en.wikipedia.org/wiki/Long-term_memory	http://www.wikidata.org/entity/Q18601	long-term memory	GO:0007616	SGK1	6446	ENSG00000118515
